Date,0
2012-05-21,0.0036550701532934594
2012-05-22,-0.001635911478070364
2012-05-23,0.008935290473432791
2012-05-24,-0.0036225599554355918
2012-05-25,-0.0037364325616347353
2012-05-29,0.0036902039496091313
2012-05-30,-0.00866318728536079
2012-05-31,-0.0004537327497582725
2012-06-01,-0.020354569420688997
2012-06-04,-0.007564760015409709
2012-06-05,0.0029025862034444253
2012-06-06,0.01783051722699381
2012-06-07,-0.007584934042637598
2012-06-08,0.01288795890816625
2012-06-11,-0.008849870122251406
2012-06-12,0.010752923008352096
2012-06-13,-0.003105628658366392
2012-06-14,0.00471141429827532
2012-06-15,0.013194367030756618
2012-06-18,0.011523850598569373
2012-06-19,0.010783380549762522
2012-06-20,0.006833549286834615
2012-06-21,-0.019558763885185237
2012-06-22,0.011605937264369367
2012-06-25,-0.013015853322330889
2012-06-26,0.001435431553596316
2012-06-27,0.008124643411947472
2012-06-28,-0.007225372096739723
2012-06-29,0.012290436189507049
2012-07-02,-0.0014635209583674005
2012-07-03,0.008803303778419855
2012-07-05,-0.001537511269324126
2012-07-06,-0.005994347710206357
2012-07-09,0.002640466617012809
2012-07-10,-0.008844771402847312
2012-07-11,-0.00019690146214307704
2012-07-12,-0.00194389174403923
2012-07-13,0.014961292861464012
2012-07-16,-0.004999817809465751
2012-07-17,-0.007215962980662521
2012-07-18,0.006824665802505798
2012-07-19,0.0022461149977008586
2012-07-20,-0.00739628905317734
2012-07-23,-0.003272354976711097
2012-07-24,-0.0057303610503717795
2012-07-25,-0.0006911142540452306
2012-07-26,-0.0032780975765524835
2012-07-27,0.003853527921509932
2012-07-30,-0.008731816935318812
2012-07-31,-0.004263607302080378
2012-08-01,-0.008366284068576113
2012-08-02,-0.007942143123034118
2012-08-03,0.016727417035078997
2012-08-06,0.010653431970436134
2012-08-07,0.0042675640605343524
2012-08-08,-0.002595891882771366
2012-08-09,0.006170851264217182
2012-08-10,0.004969793903171317
2012-08-13,0.0037839239626085855
2012-08-14,-0.011970942633005192
2012-08-15,0.0016208649822170836
2012-08-16,0.0017503867309951048
2012-08-17,-0.002710915573013314
2012-08-20,0.006021556326081331
2012-08-21,-0.004671351625603848
2012-08-22,0.007355633651827717
2012-08-23,-0.0032880620784321276
2012-08-24,0.00017597212693604668
2012-08-27,-0.0039104088000104995
2012-08-28,0.00113392944000977
2012-08-29,-0.00260052763585811
2012-08-30,-0.005517338799490844
2012-08-31,0.0008369810557370314
2012-09-04,-0.006962383172274379
2012-09-05,0.002176426512898435
2012-09-06,0.01463605030225288
2012-09-07,0.004440548512164527
2012-09-10,-0.012823130887224761
2012-09-11,0.007198709775757609
2012-09-12,0.010537502647275897
2012-09-13,0.012854793399491847
2012-09-14,0.009651652887861907
2012-09-17,0.0012664972092918045
2012-09-18,-6.409023236481157e-05
2012-09-19,0.00519887829525885
2012-09-20,-0.0039195335463510506
2012-09-21,-0.001412527384079113
2012-09-24,-0.007365535294369433
2012-09-25,-0.018579097639250645
2012-09-26,-0.00389063688149382
2012-09-27,0.009498491195958133
2012-09-28,0.00414927702049523
2012-10-01,0.00025412792403523894
2012-10-02,0.0037240827794484364
2012-10-03,-0.0016873946729719174
2012-10-04,0.006748344045101442
2012-10-05,-0.011739776412147773
2012-10-08,-0.004223578357472519
2012-10-09,-0.008320935974652978
2012-10-10,-0.004776359370726152
2012-10-11,0.001175137582798292
2012-10-12,-0.0056123600059927205
2012-10-15,0.003392918737819947
2012-10-16,0.009886249893486151
2012-10-17,0.0039821285178070044
2012-10-18,-0.011374315592456084
2012-10-19,-0.01485661068347475
2012-10-22,0.00334966179931238
2012-10-23,-0.0031902197541263905
2012-10-24,0.009476695028720755
2012-10-25,-0.0017464615698639632
2012-10-26,-0.004153543188252088
2012-10-31,-0.0012566160122039847
2012-11-01,0.011381126119078197
2012-11-02,-0.009476492971192999
2012-11-05,0.013880244910336376
2012-11-06,0.00253759981516494
2012-11-07,-0.017276135017972646
2012-11-08,-0.007518477331801105
2012-11-09,-0.00694086217296689
2012-11-12,0.0033309029875790482
2012-11-13,-0.0024093642291436014
2012-11-14,0.0011695975954649574
2012-11-15,-0.004445815728970683
2012-11-16,0.008188852171783133
2012-11-19,0.01752599840398725
2012-11-20,-0.00198332093035844
2012-11-21,0.006300990018427198
2012-11-23,0.004729371665198805
2012-11-26,0.010184657396856462
2012-11-27,-0.0013209714361514693
2012-11-28,0.004814691351372812
2012-11-29,0.0059754731225022395
2012-11-30,8.69878128444246e-05
2012-12-03,-0.0036881188091124747
2012-12-04,-0.001120956500612798
2012-12-05,-0.005015770497885811
2012-12-06,0.002263414966480602
2012-12-07,0.001959523255767294
2012-12-10,0.0045699639693687535
2012-12-11,0.00769167489318839
2012-12-12,-0.002874313292381487
2012-12-13,-0.006203372518063643
2012-12-14,-0.007973113122085792
2012-12-17,0.005735137912456986
2012-12-18,0.008078962772610313
2012-12-19,-0.0037140259907061097
2012-12-20,0.0007633778706325112
2012-12-21,-0.00887459329999749
2012-12-24,0.0007238707276949264
2012-12-26,-0.005028073283438969
2012-12-27,-0.0017988540906818233
2012-12-28,-0.00684265218183036
2012-12-31,0.014781864921344463
2013-01-02,0.022163777384429463
2013-01-03,-0.005656300921022219
2013-01-04,0.004836650239128664
2013-01-07,-0.0026333537716646494
2013-01-08,-0.0035906407450088523
2013-01-09,0.001618213763275069
2013-01-10,0.005791811432807665
2013-01-11,-0.0007176803428483425
2013-01-14,-0.0053601214530489836
2013-01-15,-0.0028985859031371896
2013-01-16,0.005638151820072731
2013-01-17,0.002469843025942857
