Date,HistVaR_95,HistVaR_99,HistES_97.5,ParamVaR_Norm_95,ParamVaR_Norm_99,ParamES_Norm_97.5,ParamVaR_T_95,ParamVaR_T_99,ParamES_T_97.5,MCVaR_95,MCVaR_99,MC_ES_97.5
2011-04-25,-0.014917803615686932,-0.022439291597679302,-0.02316444069395394,-0.01401968137664853,-0.0199881262540322,-0.020088447053376163,-0.013362654941922748,-0.023861801887857494,-0.025456270006014838,-0.013922737866063023,-0.019880596844097674,-0.019897345697258737
2011-04-26,-0.014856073055802475,-0.022439291597679302,-0.02316444069395394,-0.013863119810109728,-0.019803776686818136,-0.01990363041065128,-0.01319781795344465,-0.023671673255488423,-0.025274257046031406,-0.013825179359234163,-0.019709517841454482,-0.019804505548188092
2011-04-27,-0.014856073055802475,-0.022439291597679302,-0.02316444069395394,-0.013862208569306067,-0.0198039091434575,-0.019903780410312974,-0.013197322503345762,-0.0236446052787837,-0.0252336325513266,-0.013828497783056214,-0.019691463501395053,-0.019845676268988907
2011-04-28,-0.014856073055802475,-0.022439291597679302,-0.02316444069395394,-0.013854120029313674,-0.01977781325529397,-0.01987738184505353,-0.013164583954016935,-0.02381299378133991,-0.025514326740938727,-0.01385304601202531,-0.01983803581727111,-0.019943740220527337
2011-04-29,-0.013991213151011525,-0.022439291597679302,-0.02316444069395394,-0.013676315093999051,-0.019557132159433253,-0.01965598006385733,-0.012980958735821113,-0.023691667133681607,-0.025457256164146194,-0.013544712223690657,-0.01939646196702183,-0.019421417003136092
2011-05-02,-0.013991213151011525,-0.022439291597679302,-0.02316444069395394,-0.013723330835126158,-0.019599032985283506,-0.019697794915488218,-0.013040022889513449,-0.02379054956302507,-0.02558057880513911,-0.013761758330650969,-0.019628575374580622,-0.01972269660847157
2011-05-03,-0.012969046650126296,-0.022439291597679302,-0.02315669792140573,-0.013511529072562617,-0.019325685139765757,-0.019423412570638513,-0.014955848086213225,-0.035053906390450335,-0.04372858941782378,-0.013486910396690525,-0.01934676339629529,-0.01937869569339128
2011-05-04,-0.012969046650126296,-0.022439291597679302,-0.02315669792140573,-0.01349310056815872,-0.01930303145974442,-0.019400687871615745,-0.012849826813952138,-0.023467633838339646,-0.025237071427185637,-0.01345256913792401,-0.019276003697832358,-0.019356867281396704
2011-05-05,-0.0121671807712618,-0.022439291597679302,-0.023027082270322706,-0.013308199989701201,-0.019061942056938286,-0.019158654017132723,-0.012718107174131467,-0.02302852456895387,-0.024679576783492273,-0.013229948329638606,-0.018943420010767927,-0.019148134207535136
2011-05-06,-0.011635358762917932,-0.022439291597679302,-0.023027082270322706,-0.013124647875848184,-0.018838665356619932,-0.01893470960481406,-0.012535139143434224,-0.022758859583925536,-0.024396007696164488,-0.013209847718040376,-0.01885813247100139,-0.01906051735105123
2011-05-09,-0.011635358762917932,-0.022439291597679302,-0.023027082270322706,-0.012886967620328364,-0.018461498116731753,-0.018555197793424023,-0.012287343607884981,-0.021802523719744994,-0.023165196467195084,-0.012856760072180526,-0.018530064861905317,-0.01856368042500775
2011-05-10,-0.011635358762917932,-0.022439291597679302,-0.023027082270322706,-0.012877746052426132,-0.018453195918780536,-0.018546911048732455,-0.012271805260937973,-0.02176287717784059,-0.023113873313760466,-0.01280532020247104,-0.018279091497601332,-0.018408614014828566
2011-05-11,-0.011635358762917932,-0.022439291597679302,-0.023027082270322706,-0.012925321896099191,-0.01848823579438604,-0.018581740213112014,-0.012316268615467887,-0.02181280980107705,-0.023174544399383015,-0.01289806807070047,-0.018434758983654872,-0.018549297685489
2011-05-12,-0.011635358762917932,-0.022439291597679302,-0.023027082270322706,-0.012850848751858759,-0.018400876448769678,-0.018494164269361783,-0.012216009325360173,-0.02186817547449781,-0.02331277624182284,-0.01294779023902747,-0.01851758613809964,-0.018640137358439772
2011-05-13,-0.011635358762917932,-0.022439291597679302,-0.022769263760037288,-0.01279192899979985,-0.018322649437975205,-0.018415612731882507,-0.012184766142119902,-0.021692493255146834,-0.02307813736891508,-0.012683632329256973,-0.018235996753665776,-0.018299005368885617
2011-05-16,-0.011635358762917932,-0.022439291597679302,-0.022769263760037288,-0.01285975388207239,-0.018406077874434962,-0.018499303441189014,-0.012265785579700338,-0.021628624622682214,-0.02293623474349324,-0.012812520543768484,-0.018299147960729078,-0.018405687064382316
2011-05-17,-0.011635358762917932,-0.022439291597679302,-0.022769263760037288,-0.012787605666279017,-0.018321807112587574,-0.01841482891713301,-0.012167518101675937,-0.02168245497081297,-0.02306903174314966,-0.012749257324694077,-0.018397915677711502,-0.01841028454987164
2011-05-18,-0.011635358762917932,-0.022439291597679302,-0.022769263760037288,-0.012741707926185496,-0.01827739632715698,-0.018370443125228106,-0.012104044065376749,-0.02160936032480387,-0.02299064248884665,-0.012677627589045684,-0.018189907791055,-0.018284880664089797
2011-05-19,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.01225942421908544,-0.017643118483089658,-0.017733610482778727,-0.011814130200819855,-0.020624489362476527,-0.021758654409678366,-0.012225220277332645,-0.017622659613571928,-0.01775084267281476
2011-05-20,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.012272109302318555,-0.017634535445511,-0.017724669959301442,-0.011814925850126036,-0.02071032231616413,-0.02189449885728322,-0.012183333433762381,-0.01761998907182288,-0.017679675274408408
2011-05-23,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.0122379730535098,-0.01759133205444637,-0.01768131416288206,-0.011780650950963818,-0.020704383475170986,-0.02190695192180034,-0.012185813822923398,-0.017462413157498434,-0.01751140812073408
2011-05-24,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.012252082829748476,-0.017605240366890932,-0.0176952190890159,-0.011803763983755098,-0.020733758617925535,-0.021939196021134883,-0.012181493728166917,-0.01755090995520068,-0.01760373546733124
2011-05-25,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.0122073189414367,-0.01755703246787428,-0.01764695330123359,-0.011737961410519951,-0.020725024835499428,-0.021958255929535934,-0.01211913309711378,-0.01751964587157759,-0.01771883798479736
2011-05-26,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.012033996937106462,-0.017279379345639712,-0.017367546526019115,-0.01154159213140985,-0.02000365978557604,-0.021055702710546974,-0.012103029441733018,-0.01740311909882992,-0.017496267824064108
2011-05-27,-0.011489240211793235,-0.022141854456667758,-0.0209453839826633,-0.011968805421938294,-0.01720852445162918,-0.01729659643892159,-0.01145414918866361,-0.01997577354443171,-0.021056635630542973,-0.01192909885424022,-0.017230963159962157,-0.017271525524330183
2011-05-31,-0.011474852699038965,-0.022141854456667758,-0.0209453839826633,-0.01185824877728846,-0.017088164391682915,-0.01717607159795128,-0.011343655692488477,-0.019843143132461553,-0.020920618919723927,-0.011796886426287817,-0.017067551338788255,-0.017144079308647968
2011-06-01,-0.011630454277772866,-0.022141854456667758,-0.0209453839826633,-0.012017270930935143,-0.017261896408215183,-0.017350050865691063,-0.011456705696980068,-0.020060193810919835,-0.021174656816191875,-0.012096567663092955,-0.017250066311555817,-0.017341971371059594
2011-06-02,-0.011630454277772866,-0.022141854456667758,-0.0209453839826633,-0.012045420018318364,-0.017293494653679922,-0.017381707086441312,-0.011501265401844245,-0.02002438712054717,-0.021102277357998144,-0.012022314416725027,-0.017297660904920343,-0.017390383630197265
2011-06-03,-0.011474852699038965,-0.02052325055249289,-0.02010810514769917,-0.011797915355392766,-0.01696695357182404,-0.017053837518373815,-0.01135232815188345,-0.01941172525367577,-0.020332694930574765,-0.011758324205854539,-0.016949139610046897,-0.017013383938371446
2011-06-06,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011765935630206023,-0.016925348402861563,-0.017012070559827376,-0.011327698562239514,-0.01934837690414706,-0.02025870045336866,-0.011709820534930304,-0.0168141132688689,-0.016926191324736436
2011-06-07,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011774615591317915,-0.016934709911750306,-0.017021443524534035,-0.011341467868623875,-0.019346820280845466,-0.020250713329939194,-0.011766904746607349,-0.01690233715585246,-0.01695491193296195
2011-06-08,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011706608988127936,-0.016849182123798913,-0.016935621231180177,-0.01126874808470375,-0.019346099179441842,-0.020288236745066357,-0.011587115677193081,-0.016823113358140206,-0.016923430509133343
2011-06-09,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011647013663303611,-0.01674121730280527,-0.016826843389941015,-0.011168746314411716,-0.01921275043851887,-0.020165660838513986,-0.011603967937536524,-0.016510100426333964,-0.016693372285330497
2011-06-10,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011725148330173327,-0.016824906604413617,-0.016910626056807564,-0.01126182525761806,-0.019285435026905447,-0.02022672318740727,-0.011748401489516856,-0.016707738393835686,-0.016818596574816897
2011-06-13,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.01168088036820288,-0.016771624249654837,-0.016857192183335163,-0.011202584508550136,-0.01933896301098503,-0.020331694812653494,-0.011603567563466713,-0.01669077679752741,-0.016831076313317928
2011-06-14,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011576351799379167,-0.016601630531316667,-0.016686098091907624,-0.011067270491980537,-0.01890781177049927,-0.019809618829794002,-0.011583029975302637,-0.01654142705023158,-0.016671592751503254
2011-06-15,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.01167299738982207,-0.016718460741726296,-0.016803267576156775,-0.011186323274011934,-0.018907472930912,-0.019751468824777192,-0.011688379967427049,-0.01676611685435894,-0.01685345394172589
2011-06-16,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011701203322708383,-0.016740260163885586,-0.016824959314272674,-0.011221691326316887,-0.018993380332017307,-0.019860249809333035,-0.011736337868922917,-0.016673381517408836,-0.01685866721567391
2011-06-17,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011716369341955912,-0.01675240984971086,-0.01683705829995977,-0.013590640585440163,-0.0315290447710237,-0.03907847898322763,-0.011590705395398778,-0.01657170546370088,-0.016655407623437583
2011-06-20,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011665445577086627,-0.016691244596619834,-0.016775720902481722,-0.011174850765172592,-0.019111810657849757,-0.020051944535080038,-0.011659855056450657,-0.016658363845272434,-0.01676720605101683
2011-06-21,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011606675648837817,-0.016642638440300214,-0.016727285584252297,-0.011120826193524874,-0.01908131529732799,-0.020025999341313005,-0.01151738515941754,-0.016544157085060716,-0.016648117489086896
2011-06-22,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011618987496807974,-0.016657657574737073,-0.016742350224201556,-0.011136765609919372,-0.019064510133846833,-0.01999434688566652,-0.011681596534919726,-0.016659822717688937,-0.01667697116299796
2011-06-23,-0.010964434193468322,-0.02052325055249289,-0.02010810514769917,-0.011449430094496732,-0.016445530675480213,-0.01652950779417429,-0.010968325929839803,-0.018899983351925942,-0.01985382117670298,-0.011429111109952114,-0.016412569009922825,-0.016478095779630993
2011-06-24,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011594280356956282,-0.0166261033871644,-0.016710680947805142,-0.01111923732907129,-0.018994940335342672,-0.019906860953223693,-0.011595730763695975,-0.016641941218601228,-0.016743184841453426
2011-06-27,-0.01125770294722012,-0.02052325055249289,-0.02010810514769917,-0.011566026537233704,-0.016600215292956383,-0.01668483261797118,-0.01107862823327564,-0.018927713038153555,-0.019827851873519025,-0.01156800208947298,-0.016582236481649623,-0.01667934668819344
2011-06-28,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.01112261033710867,-0.01602908213187599,-0.016111552722209304,-0.010802780276005704,-0.017927264197945363,-0.01859772276351117,-0.011068614831002337,-0.01598762156029332,-0.01609851048576599
2011-06-29,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.011041752279277997,-0.015936700283865127,-0.016018977176197352,-0.010702192479912314,-0.017896340127769365,-0.018596808840022846,-0.011033892217034132,-0.015952475838792293,-0.016050754170623432
2011-06-30,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.010975631160008308,-0.015867230045940157,-0.015949450644502816,-0.01062144719338271,-0.017835300891213483,-0.01854452249867111,-0.01087814238881424,-0.015816431037039325,-0.01589552900120258
2011-07-01,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.01094584638021021,-0.01584643672930579,-0.01592880846116873,-0.010587960372496494,-0.017748670485887564,-0.018434867015237916,-0.010853468525344336,-0.015710490105626255,-0.015819249816257302
2011-07-05,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.010952639349361717,-0.01585067662463361,-0.01593300544307236,-0.010596375477960543,-0.017796101527622385,-0.01849735963582392,-0.010844879452795253,-0.015762864317254183,-0.015848567293489917
2011-07-06,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.01076815056195492,-0.015550169827071341,-0.01563054855302265,-0.010417642916215355,-0.017109080511559717,-0.017672330879324228,-0.01075004459855868,-0.015434354078041309,-0.015524540017370674
2011-07-07,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.010766222799030707,-0.01556097742411074,-0.015641570212773143,-0.010424615227565229,-0.0170115292884347,-0.017536166300163445,-0.010789422811562989,-0.015600159283403851,-0.01565063310046607
2011-07-08,-0.010964434193468322,-0.018340861498690634,-0.018479267446171257,-0.010795261662631844,-0.015589651695558149,-0.01567023835596151,-0.010464908137205102,-0.017046533417939786,-0.017569534794459288,-0.01071848049393926,-0.015530053694069141,-0.015615939371162313
2011-07-11,-0.01125770294722012,-0.018340861498690634,-0.018479267446171257,-0.010931979475525423,-0.015758256507752446,-0.015839379141818,-0.010615061887320669,-0.017122188804582848,-0.017610488727677818,-0.01090118779837487,-0.01575572931176175,-0.015851666433955275
2011-07-12,-0.01125770294722012,-0.018340861498690634,-0.018479267446171257,-0.010953761439517066,-0.015767736370668424,-0.015848652224468955,-0.010636002147681343,-0.01720537995392303,-0.01771733171738524,-0.010878759843339216,-0.015604945715581254,-0.015727766443164832
2011-07-13,-0.01125770294722012,-0.018340861498690634,-0.018479267446171257,-0.010951718423026457,-0.015767241155340176,-0.01584818302540676,-0.010634406151694219,-0.017184409751509387,-0.01768973390892887,-0.010866579954393111,-0.01565678688371461,-0.01579238873541596
2011-07-14,-0.01125770294722012,-0.018340861498690634,-0.018479267446171257,-0.010978523903793528,-0.01579970927171518,-0.01588074632237608,-0.010670486286521896,-0.017161115030326662,-0.017645958562038502,-0.010940596407667945,-0.01563776464526233,-0.015721240183512526
2011-07-15,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010621809270494898,-0.015341550554844855,-0.01542088247933609,-0.010415117488099849,-0.01638750013762404,-0.016748534201461603,-0.010561116586847547,-0.015478754324585474,-0.015478539332499517
2011-07-18,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010649245408657203,-0.015368725735595638,-0.015448053273775757,-0.010450457595703497,-0.016420913062174858,-0.01678146510764549,-0.010581673880637674,-0.015321454173264077,-0.015348697288106715
2011-07-19,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010655498135185041,-0.01537879513676239,-0.015458186827641992,-0.010457693965458719,-0.016443908815611898,-0.01680775585671746,-0.010676053206941033,-0.015396572324113062,-0.015483135238891993
2011-07-20,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010577678213869597,-0.015283804126235727,-0.015362907196305274,-0.010363599090797811,-0.016462318843492696,-0.016863021894251408,-0.010579373375993182,-0.015229074170273131,-0.015328935558608444
2011-07-21,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010542995009376522,-0.015226732022781787,-0.015305458768316831,-0.010319085682513883,-0.01635770405153536,-0.016747786244427076,-0.01049861892576889,-0.015109845199651356,-0.015174288939847281
2011-07-22,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010541911722631348,-0.015230842322520342,-0.015309656364622282,-0.010321630889933816,-0.016311323665803682,-0.016686040714390747,-0.010411230167385132,-0.015166053134207045,-0.015269328494727511
2011-07-25,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.010564424672505525,-0.015247817148276565,-0.01532653810263961,-0.010347306769255993,-0.016380620255100623,-0.01676927389609127,-0.010460847976887311,-0.01514611752034245,-0.015179637553972362
2011-07-26,-0.010964434193468322,-0.017154898747832027,-0.017158323226918026,-0.01057946131859355,-0.01526526570612526,-0.015344027201185379,-0.0103678984888501,-0.01637211067850939,-0.016751791255745326,-0.010529317424730504,-0.015258364847016663,-0.015333772061917267
2011-07-27,-0.01125770294722012,-0.01746576045767348,-0.01768904051752653,-0.010743349284829729,-0.015480247799550897,-0.015559868111905423,-0.010489083292818478,-0.016706434539352624,-0.017132810815914095,-0.010697606141014046,-0.015484210206148702,-0.015610224688042143
2011-07-28,-0.01125770294722012,-0.01746576045767348,-0.01768904051752653,-0.010646775425205517,-0.015361699491125055,-0.015440950445244026,-0.01037455631023986,-0.01671216425326716,-0.017181961011327136,-0.010661541201550556,-0.015358571940640746,-0.015417257687924487
2011-07-29,-0.01125770294722012,-0.01746576045767348,-0.01768904051752653,-0.010667353055078464,-0.0153841901037553,-0.015463473212307005,-0.010403987810207568,-0.016710749399532803,-0.017170466697383136,-0.010668373090381768,-0.015399161520832459,-0.015484675016211358
2011-08-01,-0.01125770294722012,-0.01746576045767348,-0.01768904051752653,-0.010643168804072418,-0.015339688234634804,-0.015418629833843312,-0.010362349894882338,-0.016714474699560045,-0.01719496464435214,-0.010693758257138948,-0.015522282019679222,-0.015567013970346079
2011-08-02,-0.011474852699038965,-0.01746576045767348,-0.01768904051752653,-0.01073770562993495,-0.015460737143933253,-0.01554012437235627,-0.010455675231736817,-0.016780634439888142,-0.017243764630430248,-0.01074090183642984,-0.015450931989551973,-0.015550655078817692
2011-08-03,-0.011474852699038965,-0.01746576045767348,-0.01768904051752653,-0.010737523211011518,-0.015459902765264702,-0.015539279035201194,-0.010454809407998618,-0.01678620788098079,-0.017251519708381045,-0.010714390638791732,-0.015302527287912393,-0.015393654299959633
2011-08-04,-0.011630454277772866,-0.018340861498690634,-0.020742522454920417,-0.011511669727855276,-0.016495103215211467,-0.016578867418651378,-0.010786561502997456,-0.01840396498153918,-0.01925629180142368,-0.011486425653023982,-0.016401004059154813,-0.016485769320904467
2011-08-05,-0.011630454277772866,-0.018340861498690634,-0.020742522454920417,-0.011582243841748708,-0.016582206265773128,-0.01666624829638124,-0.010873776331100694,-0.01839682764939192,-0.01920348502005991,-0.011583372727606662,-0.01661551166147418,-0.01671678866933637
2011-08-08,-0.011866593501790833,-0.02052325055249289,-0.02496778395928323,-0.012684343970318276,-0.01806422758761203,-0.018154655535922243,-0.011259779429593431,-0.020161308577108406,-0.021464597328826607,-0.012633104103331483,-0.018101967719255135,-0.018137625214276646
2011-08-09,-0.011866593501790833,-0.02052325055249289,-0.02496778395928323,-0.01303570622242984,-0.018639316181711996,-0.018733504641499435,-0.011443656451420585,-0.021384985262411817,-0.023137014755887936,-0.01301469801565112,-0.01849197257792553,-0.01862369670079935
2011-08-10,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.013189406840007738,-0.018845256592170585,-0.01894032312621137,-0.011501742637455913,-0.021740938131648145,-0.023634168199543705,-0.013138660770916735,-0.01886776207421166,-0.018891791526568256
2011-08-11,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.013361426866089002,-0.019137362871731105,-0.019234447879459216,-0.011690519469394015,-0.022469704552460324,-0.02459333242901736,-0.013362309465779135,-0.019246509881686837,-0.019335918769832747
2011-08-12,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.013373273994456624,-0.019149175261516955,-0.019246259685340487,-0.011713645925887636,-0.022484923700240005,-0.02460368373789367,-0.013411644247443419,-0.019206012407963286,-0.01930719348567883
2011-08-15,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.01341304463160944,-0.01923172604214425,-0.019329529537397205,-0.011813137058930813,-0.022622470123856573,-0.024720093249541213,-0.013414927711321845,-0.019142111215195323,-0.019219774260777603
2011-08-16,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.013476495432520687,-0.019298417329020417,-0.019396275292086835,-0.01412976222296619,-0.034186133609513954,-0.0435155330798845,-0.013489755355385989,-0.019355472920018702,-0.019434303966284653
2011-08-17,-0.011866593501790833,-0.023999973656819724,-0.02596191393461423,-0.013478208280093235,-0.019299584659795605,-0.01939743345352524,-0.014115980522726728,-0.03413757164971451,-0.043440532513429414,-0.013470786751200154,-0.019414195636593825,-0.019570512786154872
2011-08-18,-0.01209547706245204,-0.02741268773524607,-0.02775152396768955,-0.013898283730948062,-0.019853206042484747,-0.01995329954734199,-0.014246848145034748,-0.0346995262140463,-0.044365048295702585,-0.013976071958391739,-0.01997256807482637,-0.020040792068294542
2011-08-19,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014006559193949943,-0.019988243285565126,-0.020088786616670993,-0.01438988550825843,-0.03492930197715704,-0.04456181137557573,-0.01392912871066647,-0.019846067407651043,-0.019939133530675404
2011-08-22,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.013973445057098945,-0.01995092466547042,-0.02005139732538329,-0.014320185391336206,-0.035060737605240096,-0.044985828553832485,-0.013955242775537108,-0.02000073887519997,-0.020108254067526185
2011-08-23,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.01403550387507983,-0.020098466045310164,-0.02020037554163718,-0.01228824136222976,-0.024479181193306387,-0.02724427169395225,-0.01393355025037836,-0.019924316287222407,-0.020071097250425846
2011-08-24,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.01404661901616091,-0.020107528066254442,-0.020209403052645035,-0.014324577681099996,-0.03540890236032552,-0.045729605502405325,-0.014010322789121087,-0.019989777582034917,-0.020133988649913538
2011-08-25,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014084973009175189,-0.020156004767193904,-0.020258049901449048,-0.012346481965594482,-0.024634710727796664,-0.027451562815808364,-0.014096823459216331,-0.020112530560541304,-0.02022575686014782
2011-08-26,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.01413425236794325,-0.020240255428541677,-0.020342888379070737,-0.014415942771321256,-0.03567785193645569,-0.04611851553455824,-0.014174974280133387,-0.020307953924086835,-0.02045255067819506
2011-08-29,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014089357930101633,-0.0202183047592888,-0.0203213233608965,-0.01446476340609352,-0.03617538911285872,-0.04710526197410692,-0.014122181900619743,-0.02042539597199526,-0.020401054053308127
2011-08-30,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014071348304801095,-0.02020751143011591,-0.020310651327071175,-0.012417058025609993,-0.024929066016962778,-0.027817114668756235,-0.014030192545303318,-0.02013865389483086,-0.02028178985960908
2011-08-31,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014041532821100381,-0.020138187359696306,-0.02024066317529001,-0.012326288667909444,-0.02485363556116061,-0.027804288389895283,-0.014049999990133377,-0.020005865914225124,-0.020132364532945143
2011-09-01,-0.012560013568741047,-0.02741268773524607,-0.02775152396768955,-0.014093151770559541,-0.020191926422304062,-0.020294437873888405,-0.012406508720965319,-0.024893259770675386,-0.027811466174129704,-0.014145697409435623,-0.020103634541531905,-0.020239026303786635
2011-09-02,-0.012880260134471631,-0.02741268773524607,-0.02775152396768955,-0.014211902910789267,-0.020319617007813144,-0.02042227871835347,-0.012512846559835113,-0.025077133443520368,-0.028033670837165684,-0.01413071194667847,-0.02018759544387013,-0.020367483528399996
2011-09-06,-0.012880260134471631,-0.02741268773524607,-0.02775152396768955,-0.014225787402384681,-0.020335820020274488,-0.020438520701748,-0.012534408871864003,-0.0250249284020522,-0.027927934791351354,-0.014103574209691378,-0.02015732649300692,-0.020302468554909227
2011-09-07,-0.012880260134471631,-0.02741268773524607,-0.02775152396768955,-0.014278726797845687,-0.02042639505903534,-0.020529728340440197,-0.012645222551120886,-0.025383998973297458,-0.028409542586565504,-0.014410622027343669,-0.020381119614107022,-0.020521163336259016
2011-09-08,-0.012880260134471631,-0.02741268773524607,-0.02775152396768955,-0.01429423431593753,-0.02044295287711462,-0.02054630381252089,-0.014515718280935303,-0.03537272082440468,-0.04524188518191164,-0.014358334394445298,-0.020601327467926055,-0.020712521695811566
2011-09-09,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014478947409278572,-0.02067573077871923,-0.02077988961301447,-0.012853819654673755,-0.025606395949830663,-0.028576301421541557,-0.014506422356320924,-0.020661857523289917,-0.02070405341497018
2011-09-12,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014439408555767507,-0.020596987139689073,-0.02070048699907507,-0.01274283020733624,-0.025481430695327073,-0.028494131533983738,-0.014260722030890476,-0.02032036876871682,-0.02037296845512733
2011-09-13,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014426819607278858,-0.020592622658045852,-0.02069626075864963,-0.01273276601546983,-0.025299710631509417,-0.02818509380939994,-0.014344215774409612,-0.02042836659135706,-0.020529773989006198
2011-09-14,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014440903442074333,-0.020630635612005004,-0.02073467592598453,-0.012795396460780097,-0.025236767190969237,-0.028006741855865224,-0.014499330801184006,-0.020713551637315888,-0.020817601006167377
2011-09-15,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.01444154179843028,-0.020644468496116935,-0.020748730590744294,-0.012820389853345179,-0.025089916740466484,-0.02773207615581945,-0.014309570002429065,-0.02083161342752505,-0.0208536609504544
2011-09-16,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014418996344226926,-0.020623722565959065,-0.02072801490794472,-0.01277949499041494,-0.025013822227648988,-0.027632098770280052,-0.01444671311668525,-0.020638114319156325,-0.02080684147680987
2011-09-19,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014437824518442909,-0.020623039618659533,-0.02072700400732623,-0.012779648928603523,-0.02505349346672311,-0.027721413016542115,-0.014364544558149334,-0.020616800238376184,-0.020665846342129954
2011-09-20,-0.013102756562287385,-0.02741268773524607,-0.027791319063669783,-0.014464822894711458,-0.02065110692163139,-0.02075508927738726,-0.012829894541609193,-0.025050616882245705,-0.02768291887128765,-0.014458749592053372,-0.02059983373747013,-0.02074700448537256
2011-09-21,-0.013383181830724289,-0.02741268773524607,-0.0280861462638571,-0.014670288683300498,-0.020914096990578935,-0.021019046245067355,-0.013005031117043628,-0.025438147909635455,-0.028141760044853484,-0.014608801229595948,-0.0208853745298397,-0.02099059226026956
2011-09-22,-0.0141487347857535,-0.02741268773524607,-0.02917884289403146,-0.014991366152269335,-0.021331449751142,-0.02143801725199245,-0.013228487323070541,-0.026160078738025942,-0.029096216956892778,-0.015013023808358545,-0.02131859242071343,-0.02141881482234097
2011-09-23,-0.0141487347857535,-0.02741268773524607,-0.02917884289403146,-0.01498630757712158,-0.021297810165383846,-0.021403897261390258,-0.013183208065010343,-0.02618679671920248,-0.029209385032580026,-0.014925844347434276,-0.021206821891567938,-0.021404836067469627
2011-09-26,-0.0141487347857535,-0.02741268773524607,-0.02917884289403146,-0.014964276556034072,-0.021294133465724622,-0.02140052907093819,-0.01317695580080752,-0.026149352160507882,-0.029125961938846225,-0.015033498120766178,-0.021315009129463793,-0.021462768641918997
2011-09-27,-0.0141487347857535,-0.02741268773524607,-0.02917884289403146,-0.014953443667086303,-0.0212850310215486,-0.021391455712999254,-0.013155679303539336,-0.026081433625546335,-0.029025289542696894,-0.015091407267733442,-0.021302352041416058,-0.021524650813703677
