,Historical_ES,Parametric_T_ES,GJR_ES,EVT_ES_Static,Hybrid_HMM_ES
2012-11-19,-0.0179667902544309,-0.020284010582186922,-0.02373618856837432,-0.03325606440293696,-0.027063047673405453
2012-11-20,-0.017572073837144427,-0.020004791932052353,-0.02281573812935083,-0.03325606440293696,-0.026466050157695698
2012-11-21,-0.017572073837144427,-0.019929034033858983,-0.022105520155183904,-0.03325606440293696,-0.02600608306394596
2012-11-23,-0.017572073837144427,-0.019808024536815457,-0.02080400556009517,-0.03325606440293696,-0.025160974684894092
2012-11-26,-0.017572073837144427,-0.019784335088543978,-0.01977460947820975,-0.03325606440293696,-0.02449239214825134
2012-11-27,-0.01698797290195227,-0.019484560953287777,-0.018610727649548475,-0.03325606440293696,-0.023735990998295237
2012-11-28,-0.01698797290195227,-0.0194667440842307,-0.018575265327025914,-0.03325606440293696,-0.02371317024244772
2012-11-29,-0.01698797290195227,-0.036731287699838217,-0.01754851761137658,-0.03325606440293696,-0.023045763739465774
2012-11-30,-0.01698797290195227,-0.018917278390227773,-0.016646530909042466,-0.03325606440293696,-0.022459312309358787
2012-12-03,-0.01698797290195227,-0.017401008508785867,-0.016140554115851278,-0.03325606440293696,-0.022130390875080484
2012-12-04,-0.01698797290195227,-0.017402041634227705,-0.01687296044409874,-0.03325606440293696,-0.022606747919625605
2012-12-05,-0.01698797290195227,-0.017508501763954517,-0.015965827299761797,-0.03325606440293696,-0.02201719315391168
2012-12-06,-0.01698797290195227,-0.03523476477396135,-0.015593721469793063,-0.03325606440293696,-0.021775426977662094
2012-12-07,-0.01698797290195227,-0.03523476477396135,-0.014773654025860792,-0.03325606440293696,-0.021242401720544805
2012-12-10,-0.01698797290195227,-0.03537412152461668,-0.014043002795032962,-0.03325606440293696,-0.020767533520964433
2012-12-11,-0.01654782901356973,-0.03552359715261915,-0.01343358070878106,-0.03325606440293696,-0.020371408190924752
2012-12-12,-0.01654782901356973,-0.017297736646051644,-0.0130898351932884,-0.03325606440293696,-0.020147968224656806
2012-12-13,-0.016455823978705056,-0.01720823476627743,-0.012642907746762706,-0.03325606440293696,-0.019857430884093273
2012-12-14,-0.016455823978705056,-0.01721731223104031,-0.014047760917818283,-0.03325606440293696,-0.020770597033178517
2012-12-17,-0.016455823978705056,-0.017113259291008553,-0.015037345843365317,-0.03325606440293696,-0.02141386717877105
2012-12-18,-0.016455823978705056,-0.017036478608536833,-0.014382824028524047,-0.03325606440293696,-0.020988430050316493
2012-12-19,-0.016455823978705056,-0.017132516537761235,-0.013801345662618678,-0.03325606440293696,-0.020610435725248663
2012-12-20,-0.016455823978705056,-0.03497932663409882,-0.015567749176432515,-0.03325606440293696,-0.021758644603771245
2012-12-21,-0.016455823978705056,-0.016449898651689863,-0.014757192772569023,-0.03325606440293696,-0.0212317729762796
2012-12-24,-0.016455823978705056,-0.034193353053012944,-0.015790932039786425,-0.03325606440293696,-0.021903710755111647
2012-12-26,-0.016455823978705056,-0.016531295212983094,-0.01577646931941076,-0.03325606440293696,-0.021894314716301332
2012-12-27,-0.016455823978705056,-0.016577751577498016,-0.015548365265552573,-0.03325606440293696,-0.021746047997413125
2012-12-28,-0.016455823978705056,-0.016557805215081094,-0.014954061427708732,-0.03325606440293696,-0.021359722920146047
2012-12-31,-0.016455823978705056,-0.016523610466404152,-0.016889027567325274,-0.03325606440293696,-0.022617365779377157
2013-01-02,-0.016455823978705056,-0.0168877893133597,-0.016094494163267466,-0.03325606440293696,-0.02210063423416716
2013-01-03,-0.016455823978705056,-0.016866353793115563,-0.01550989696573094,-0.03325606440293696,-0.021720878960417755
2013-01-04,-0.016455823978705056,-0.01673518221214293,-0.016525419147387036,-0.03325606440293696,-0.022381089238376277
2013-01-07,-0.016455823978705056,-0.0168027926303868,-0.015558651009944847,-0.03325606440293696,-0.021752666495044135
2013-01-08,-0.016455823978705056,-0.01693195478394794,-0.016023519173934547,-0.03325606440293696,-0.022054853023896634
2013-01-09,-0.016455823978705056,-0.016944560625336943,-0.015591860428388381,-0.03325606440293696,-0.021774282277099235
2013-01-10,-0.016455823978705056,-0.01687386870243909,-0.015189315067276898,-0.03325606440293696,-0.021512638141277754
2013-01-11,-0.016455823978705056,-0.016941964536773647,-0.014635611331587878,-0.03325606440293696,-0.021152726981375793
2013-01-14,-0.016455823978705056,-0.016945166835579357,-0.01413028468210896,-0.03325606440293696,-0.020824245156671424
2013-01-15,-0.016455823978705056,-0.016950172004064516,-0.014513882328344068,-0.03325606440293696,-0.02107360178104603
2013-01-16,-0.016455823978705056,-0.016877657143063374,-0.014072853571473377,-0.03325606440293696,-0.020786940786908518
2013-01-17,-0.016455823978705056,-0.01684668735022436,-0.01363812045533182,-0.03325606440293696,-0.020504367164389276
2013-01-18,-0.016455823978705056,-0.01690856284348259,-0.013166061629701534,-0.03325606440293696,-0.020197530168505683
2013-01-22,-0.016455823978705056,-0.016921177673387217,-0.012836425219954426,-0.03325606440293696,-0.01998326453834647
2013-01-23,-0.016455823978705056,-0.016938502379206632,-0.012447862151191752,-0.03325606440293696,-0.01973067246794433
2013-01-24,-0.016455823978705056,-0.017033512504171337,-0.012065948847406886,-0.03325606440293696,-0.019482108719746635
2013-01-25,-0.016455823978705056,-0.016997058482421556,-0.018434739925861032,-0.03325606440293696,-0.023622150630002475
2013-01-28,-0.016455823978705056,-0.017070133615903718,-0.01744304676337373,-0.03325606440293696,-0.022977572476524367
2013-01-29,-0.016455823978705056,-0.017040650731318798,-0.016505533556335945,-0.03325606440293696,-0.022368188895143446
2013-01-30,-0.016455823978705056,-0.01704133517845828,-0.01590583123966914,-0.03325606440293696,-0.02197836600351516
2013-01-31,-0.016455823978705056,-0.01704597868155451,-0.015806519208046127,-0.03325606440293696,-0.021913819965032232
2013-02-01,-0.016455823978705056,-0.016959868662028945,-0.015640913069320753,-0.03325606440293696,-0.02180619068381144
2013-02-04,-0.016455823978705056,-0.03264546879122903,-0.01515908101928757,-0.03325606440293696,-0.02149299001792504
2013-02-05,-0.016455823978705056,-0.016939610058819297,-0.017036108939546463,-0.03325606440293696,-0.02271306998404752
2013-02-06,-0.016455823978705056,-0.017050537620092163,-0.01649151444703487,-0.03325606440293696,-0.02235909272060437
2013-02-07,-0.016455823978705056,-0.017055389623579387,-0.015950669846807077,-0.03325606440293696,-0.022007545544669396
2013-02-08,-0.016455823978705056,-0.016989286750113464,-0.015442049164341594,-0.03325606440293696,-0.021676939992629724
2013-02-11,-0.016455823978705056,-0.017081519040934946,-0.014989829894591722,-0.03325606440293696,-0.02138299873973039
2013-02-12,-0.016455823978705056,-0.017105124762829174,-0.0145789094829324,-0.03325606440293696,-0.02111589909052549
2013-02-13,-0.016455823978705056,-0.017102640334044298,-0.014264315226638555,-0.03325606440293696,-0.020911413988042114
2013-02-14,-0.016455823978705056,-0.017155152561768142,-0.013875146919927112,-0.03325606440293696,-0.020658453165748072
2013-02-15,-0.016455823978705056,-0.0171491734861732,-0.013559600239305617,-0.03325606440293696,-0.020453337624810677
2013-02-19,-0.016455823978705056,-0.01710370347158705,-0.014391056195312993,-0.03325606440293696,-0.02099378692036955
2013-02-20,-0.016455823978705056,-0.035215651502182733,-0.014007957048275016,-0.03325606440293696,-0.020744640225962077
2013-02-21,-0.016455823978705056,-0.03520915897855141,-0.018496096884567725,-0.03325606440293696,-0.023662053495679087
2013-02-22,-0.016455823978705056,-0.017219166005488905,-0.017884897443770528,-0.03325606440293696,-0.023264769751823487
2013-02-25,-0.016455823978705056,-0.017220898350698722,-0.017254930660369705,-0.03325606440293696,-0.022855177832556365
2013-02-26,-0.016455823978705056,-0.035426487425160434,-0.01989668393991769,-0.03325606440293696,-0.02457244129132103
2013-02-27,-0.016455823978705056,-0.035694251807328305,-0.018948619635413843,-0.03325606440293696,-0.0239562008219902
2013-02-28,-0.016455823978705056,-0.03558642112267402,-0.018250501768072976,-0.03325606440293696,-0.023502423417685925
2013-03-01,-0.016455823978705056,-0.035357179855448485,-0.017680920459602865,-0.03325606440293696,-0.023132198607601566
2013-03-04,-0.016455823978705056,-0.0171604220335541,-0.017077478543134416,-0.03325606440293696,-0.022739959555644534
2013-03-05,-0.016455823978705056,-0.017155679465712104,-0.016569029864740195,-0.03325606440293696,-0.022409463522652908
2013-03-06,-0.016455823978705056,-0.01715813572129081,-0.016089764029473944,-0.03325606440293696,-0.022097944391470135
2013-03-07,-0.016455823978705056,-0.017151749750826107,-0.015670087674281324,-0.03325606440293696,-0.02182516061280338
2013-03-08,-0.016455823978705056,-0.017145913000088678,-0.015240026131560024,-0.03325606440293696,-0.021545622951386626
