Date,EqualWeightPortfolio
2007-12-06,0.013622461776430568
2007-12-07,-0.0016805692032038461
2007-12-10,0.006278356373496398
2007-12-11,-0.013675709900785751
2007-12-12,0.01147864875005418
2007-12-13,-0.0032453245513093033
2007-12-14,-0.0040418765724336905
2007-12-17,-0.01563914381321756
2007-12-18,0.004376254478958815
2007-12-19,0.0031122379413996135
2007-12-20,0.0070882443823981345
2007-12-21,0.012744653158331945
2007-12-24,0.007364201841368812
2007-12-26,0.0030145783555285874
2007-12-27,-0.009470286111599608
2007-12-28,0.001421436733311566
2007-12-31,-0.005646758478836513
2008-01-02,-0.0077044310466125865
2008-01-03,0.0011324508734473525
2008-01-04,-0.03024472319740448
2008-01-07,-0.008963509547482188
2008-01-08,-0.0130871008544337
2008-01-09,0.01598766209540498
2008-01-10,0.00041442650749866085
2008-01-11,-0.011819651859858449
2008-01-14,0.015363842065714353
2008-01-15,-0.02681779405551248
2008-01-16,-0.017264399632873854
2008-01-17,-0.013684788851407422
2008-01-18,0.0075134624432530925
2008-01-22,-0.012235962068460287
2008-01-23,0.004609189249363142
2008-01-24,0.012134293477359325
2008-01-25,-0.013872581674307272
2008-01-28,0.007766667808483718
2008-01-29,0.007091631939132863
2008-01-30,-0.0027319235828998593
2008-01-31,0.005139352810264377
2008-02-01,0.0072397076565793896
2008-02-04,-0.013501263233068746
2008-02-05,-0.025773219344880836
2008-02-06,-0.009805873399414645
2008-02-07,0.004034552040925284
2008-02-08,0.005018852335632589
2008-02-11,0.0046039796548979104
2008-02-12,-0.000849898844890406
2008-02-13,0.01475118488477633
2008-02-14,-0.025554181966669216
2008-02-15,-0.002421678478721753
2008-02-19,-0.0007356278999750259
2008-02-20,0.00540577976047444
2008-02-21,-0.008081057476128894
2008-02-22,0.0031337987483154076
2008-02-25,0.0055039330741571595
2008-02-26,0.003853807723589887
2008-02-27,0.004757957287930613
2008-02-28,-0.0015767244395106115
2008-02-29,-0.018849739875050783
2008-03-03,-0.004086547878139771
2008-03-04,-0.0020415122647030174
2008-03-05,0.005886994587862388
2008-03-06,-0.0210443885184279
2008-03-07,-0.004164570493481037
2008-03-10,-0.01313643070648847
2008-03-11,0.03142019726239748
2008-03-12,-0.006057024904947617
2008-03-13,0.007869123794346585
2008-03-14,-0.016823188296267527
2008-03-17,0.002983785078618566
2008-03-18,0.031447621185940064
2008-03-19,-0.022946713437493663
2008-03-20,0.021006313538154544
2008-03-24,0.017516566783231203
2008-03-25,0.0032810256254577133
2008-03-26,-0.006182254711867999
2008-03-27,-0.012562015488641188
2008-03-28,-0.00029206360918703134
2008-03-31,0.004462609324934017
2008-04-01,0.02711930230912477
2008-04-02,-0.003550994032183466
2008-04-03,0.0010038548274129597
2008-04-04,-0.0036925775181907653
2008-04-07,0.004727933255593687
2008-04-08,-0.005803514709976871
2008-04-09,-0.0009667892375542163
2008-04-10,0.004866019962243831
2008-04-11,-0.032316828857776723
2008-04-14,-0.005088137689911326
2008-04-15,0.004020492175903275
2008-04-16,0.021774003246985252
2008-04-17,-0.0005847909173714222
2008-04-18,0.01452883893551605
2008-04-21,0.007641246294709486
2008-04-22,-0.0071004692303256655
2008-04-23,0.007486117132026487
2008-04-24,0.0036268508650751548
2008-04-25,0.0005503507610436769
2008-04-28,-0.002500360479742992
2008-04-29,-0.0022957550822950926
2008-04-30,0.0015904758568737268
2008-05-01,0.015270792221973167
2008-05-02,0.004413742174463831
2008-05-05,-0.0006956148913641098
2008-05-06,0.0069192317540319355
2008-05-07,-0.013542338697316011
2008-05-08,0.004175807063763142
2008-05-09,0.0013662869553932174
2008-05-12,0.0041388355344614694
2008-05-13,-0.005098080603141086
2008-05-14,0.0013087877422525678
2008-05-15,0.017042246706651054
2008-05-16,0.002567009066154742
2008-05-19,-0.004038334892634383
2008-05-20,-0.008852792340486236
2008-05-21,-0.014414067398245488
2008-05-22,0.000984608986948753
2008-05-23,-0.0074450492586986055
2008-05-27,0.004952971170868955
2008-05-28,0.002687038866328263
2008-05-29,-0.0020258101091075375
2008-05-30,0.007088571953154439
2008-06-02,-0.00628615468922104
2008-06-03,-0.0077467424592204
2008-06-04,-2.37646238090869e-05
2008-06-05,0.015280470288163305
2008-06-06,-0.018245551212073694
2008-06-09,-0.005754472047572464
2008-06-10,-0.005109943087480613
2008-06-11,-0.014558012188110035
2008-06-12,-0.0024546400977460605
2008-06-13,0.009581094469108322
2008-06-16,0.0015432471123208956
2008-06-17,-0.0016203143980139426
2008-06-18,-0.006852785092384943
2008-06-19,0.0005425115702211361
2008-06-20,-0.01252163270437638
2008-06-23,-0.004593740183366788
2008-06-24,0.0026720341874715563
2008-06-25,0.007172372358170951
2008-06-26,-0.022567998048357383
2008-06-27,-0.0008232895246630582
2008-06-30,-0.003922009506186906
2008-07-01,0.005812984957108261
2008-07-02,-0.015636182542321155
2008-07-03,-0.02807462341331017
2008-07-07,-0.00536466102576411
2008-07-08,0.010416608862838603
2008-07-09,-0.017548086318352016
2008-07-10,0.009260083344007535
2008-07-11,-0.009948242094379512
2008-07-14,-0.008608356144378718
2008-07-15,-0.0072646345948736354
2008-07-16,0.020425069940067465
2008-07-17,0.011899862169567914
2008-07-18,-0.007642188612128024
2008-07-21,0.0006616452402948581
2008-07-22,0.00034288697843494936
2008-07-23,0.007365277476093067
2008-07-24,-0.021102960452408063
2008-07-25,0.009705184030063593
2008-07-28,-0.01552289339855943
2008-07-29,0.014757034336275883
2008-07-30,0.009696313502106027
2008-07-31,-0.009586864534958528
2008-08-01,-0.008509453009978935
2008-08-04,-0.013494286556914174
2008-08-05,0.022524584895529633
2008-08-06,0.008251569073344584
2008-08-07,-0.006708844057652267
2008-08-08,0.01061202349766993
2008-08-11,0.003180556186406405
2008-08-12,-0.008360175806602402
2008-08-13,0.008745889307938412
2008-08-14,0.006271013374968503
2008-08-15,-0.0024924706862703345
2008-08-18,-0.0051463866217323065
2008-08-19,-0.0027893129936416177
2008-08-20,0.011072760099710826
2008-08-21,-0.00233558788832436
2008-08-22,0.006798485379653399
2008-08-25,-0.013077686245793389
2008-08-26,0.0005129203475891297
2008-08-27,0.005833202931706953
2008-08-28,0.007422188332536217
2008-08-29,-0.013938565805929268
2008-09-02,-0.009312292826993996
2008-09-03,-0.004131861652815773
2008-09-04,-0.01826457872061906
2008-09-05,0.0029503286374359824
2008-09-08,0.005915628630929135
2008-09-09,-0.025186585256866484
2008-09-10,0.0021714732312752825
2008-09-11,0.006915788394845999
2008-09-12,-0.004424277565594239
2008-09-15,-0.043254497070748514
2008-09-16,0.013117633706291112
2008-09-17,-0.03298368452859586
2008-09-18,0.03976426003827072
2008-09-19,0.03883493176790296
2008-09-22,-0.026737886424907112
2008-09-23,-0.01617971361254716
2008-09-24,0.005289259040590143
2008-09-25,0.017913443123214995
2008-09-26,0.006387975154374589
2008-09-29,-0.08269467525256419
2008-09-30,0.0451484534500306
2008-10-01,-0.0010882630662974605
2008-10-02,-0.04027711090187448
2008-10-03,-0.017233967148089127
2008-10-06,-0.03055633897456858
2008-10-07,-0.047590306052433425
2008-10-08,-0.00135142446348198
2008-10-09,-0.04475457660408013
2008-10-10,0.004994212436490951
2008-10-13,0.07857945533021263
2008-10-14,-0.019219478059510596
2008-10-15,-0.061343201759850495
2008-10-16,0.02695988647048501
2008-10-17,-0.010963272441268818
2008-10-20,0.03079822970258628
2008-10-21,-0.03071315136807273
2008-10-22,-0.0351237774800238
2008-10-23,0.005387949698785977
2008-10-24,-0.023438777176605263
2008-10-27,-0.021479892354301876
2008-10-28,0.07234682923819902
2008-10-29,0.0037038826305028695
2008-10-30,0.021367678375317833
2008-10-31,0.00676721273492861
2008-11-03,-0.006002546993208749
2008-11-04,0.036560955905813076
2008-11-05,-0.03953316242005181
2008-11-06,-0.040151926033137185
2008-11-07,0.02286680284599037
2008-11-10,-0.013412819374870764
2008-11-11,-0.015458324140863964
2008-11-12,-0.04217936863482314
2008-11-13,0.04290672078363945
2008-11-14,-0.03876147370251166
2008-11-17,-0.016972807917055757
2008-11-18,0.002000193474074279
2008-11-19,-0.05057120011795926
2008-11-20,-0.05839565582442092
2008-11-21,0.04515414823475694
2008-11-24,0.05798473713469455
2008-11-25,0.010385706990234136
2008-11-26,0.031009383618215893
2008-11-28,0.0035177550669441625
2008-12-01,-0.0691043445147727
2008-12-02,0.03895800885164022
2008-12-03,0.021485995511600544
2008-12-04,-0.023542342175935704
2008-12-05,0.021596377387578237
2008-12-08,0.029899675161218057
2008-12-09,-0.0040243038116894265
2008-12-10,0.013369072590681966
2008-12-11,-0.031272374730222104
2008-12-12,0.01248811678812198
2008-12-15,-0.01669217437307538
2008-12-16,0.03906895443349592
2008-12-17,-0.005373128689657018
2008-12-18,-0.02266873482755785
2008-12-19,0.003149383346674943
2008-12-22,-0.014405238056171945
2008-12-23,-0.001171027481083032
2008-12-24,-0.0020715594225527135
2008-12-26,0.0024973909452910502
2008-12-29,0.0034325381107220177
2008-12-30,0.014318856823655177
2008-12-31,0.0059088233005298064
2009-01-02,0.028267902405761047
2009-01-05,0.0005389717432584219
2009-01-06,0.00792695798427665
2009-01-07,-0.03372698262764671
2009-01-08,0.0013382305281199706
2009-01-09,-0.01835554645412182
2009-01-12,-0.02048792548541925
2009-01-13,0.003987355875936203
2009-01-14,-0.02521483899884266
2009-01-15,-0.002784370035932168
2009-01-16,0.004477868762982903
2009-01-20,-0.05457380629011793
2009-01-21,0.040657542768480215
2009-01-22,-0.008233387434580434
2009-01-23,0.0032301469580376095
2009-01-26,0.010906923350103804
2009-01-27,0.015644868231108666
2009-01-28,0.027346894211296713
2009-01-29,-0.029435459292978066
2009-01-30,-0.014109928695516603
2009-02-02,0.0013360732228674063
2009-02-03,0.00033025178190460746
2009-02-04,0.004136119025281572
2009-02-05,0.014474026403029604
2009-02-06,0.027869713592238544
2009-02-09,0.00995007680653375
2009-02-10,-0.03294421703132697
2009-02-11,-0.0010900716982097237
2009-02-12,0.0037840064816258867
2009-02-13,-0.011398096023316666
2009-02-17,-0.03692214850495068
2009-02-18,0.001855507306705203
2009-02-19,-0.023228364185481038
2009-02-20,-0.008282086216469293
2009-02-23,-0.028777562735300046
2009-02-24,0.02608784660377232
2009-02-25,-0.0005880992543649289
2009-02-26,-0.002335499850118578
2009-02-27,-0.014001893780772335
2009-03-02,-0.040345673951905324
2009-03-03,-0.004566180183866722
2009-03-04,0.0049915444524376296
2009-03-05,-0.02993089697225323
2009-03-06,-0.0013104838312996685
2009-03-09,-0.004604972442195861
2009-03-10,0.06519003461778174
2009-03-11,0.01301066426379298
2009-03-12,0.03972442859385276
2009-03-13,-4.737153319869372e-05
2009-03-16,-0.009932722922544787
2009-03-17,0.02759945474344513
2009-03-18,0.022091238772796604
2009-03-19,-0.008104474815528784
2009-03-20,-0.023325692385068153
2009-03-23,0.058787030424716454
2009-03-24,-0.017950202103168413
2009-03-25,0.008750550313666103
2009-03-26,0.024368377267511256
2009-03-27,-0.01820413239170569
2009-03-30,-0.03738151218564909
2009-03-31,0.015000711765342595
2009-04-01,0.020491482134219155
2009-04-02,0.018645224722422426
2009-04-03,0.01244980848868843
2009-04-06,-0.004268889391355605
2009-04-07,-0.017787315825289387
2009-04-08,0.011630746698296314
2009-04-09,0.03836526056030518
2009-04-13,0.005505765800892917
2009-04-14,-0.016976739819447608
2009-04-15,0.0036427229336844853
2009-04-16,0.01658700078298458
2009-04-17,0.003229331944151195
2009-04-20,-0.036516245843508446
2009-04-21,0.01663678502479334
2009-04-22,-0.00048158212240649313
2009-04-23,0.009297527305191558
2009-04-24,0.016998476606034266
2009-04-27,-0.008463474997978298
2009-04-28,-0.006470360874644816
2009-04-29,0.012477209860462102
2009-04-30,0.003076864615468784
2009-05-01,0.003285736823993853
2009-05-04,0.026597468174349343
2009-05-05,-0.007984353903929915
2009-05-06,0.013419067134372199
2009-05-07,-0.02096593725067654
2009-05-08,0.005924910794979657
2009-05-11,-0.010440160073549608
2009-05-12,-0.008801820339754683
2009-05-13,-0.02421563650413777
2009-05-14,0.010253111064334927
2009-05-15,-0.0029135276928227006
2009-05-18,0.024815600842431923
2009-05-19,0.00048725509295991973
2009-05-20,0.0007948537828831543
2009-05-21,-0.013966180604065676
2009-05-22,-0.0027388684499985265
2009-05-26,0.024363469734581228
2009-05-27,-0.010523007531162995
2009-05-28,0.01670761312458663
2009-05-29,0.011276464254020983
2009-06-01,0.014822510101814734
2009-06-02,-0.0048279176967592295
2009-06-03,-0.008364183339298566
2009-06-04,0.01330524273973116
2009-06-05,-0.0036723750932924908
2009-06-08,-0.00010209270062065794
2009-06-09,0.00483987653029846
2009-06-10,0.0003862374077703402
2009-06-11,0.0025391721561473135
2009-06-12,-1.919906602945532e-05
2009-06-15,-0.012430003476481717
2009-06-16,-0.009114760092123931
2009-06-17,-0.004823014042843926
2009-06-18,-0.0003866951310590432
2009-06-19,0.009438141131505132
2009-06-22,-0.02856850007767835
2009-06-23,0.0009524392999655981
2009-06-24,0.007995750661379973
2009-06-25,0.018561263034121585
2009-06-26,5.6386565537550016e-05
2009-06-29,0.004560248336103594
2009-06-30,-0.005118851717775811
2009-07-01,0.0024340270978112856
2009-07-02,-0.022812656031230283
2009-07-06,-0.0062069997804685625
2009-07-07,-0.017262028741993302
2009-07-08,-0.00017949399192834588
2009-07-09,0.005146636379533256
2009-07-10,-0.002439389779895053
2009-07-13,0.02227379690525959
2009-07-14,0.0039892721589167065
2009-07-15,0.025633758658349742
2009-07-16,0.009174971792083304
2009-07-17,0.0015043707955822371
2009-07-20,0.008159052342101193
2009-07-21,0.0006235373153546546
2009-07-22,0.0051031066374890195
2009-07-23,0.018216031479137806
2009-07-24,-0.004757355249185249
2009-07-27,0.0022166451387780747
2009-07-28,4.550359553815595e-05
2009-07-29,-0.004017409750614695
2009-07-30,0.013867620321291617
2009-07-31,0.005903700714356337
2009-08-03,0.012223637378828986
2009-08-04,0.001732693240626736
2009-08-05,0.0010428805521577765
2009-08-06,-0.005792684926941985
2009-08-07,0.012434743435353947
2009-08-10,-0.0032059515139775687
2009-08-11,-0.012513387639851862
2009-08-12,0.010201639855349677
2009-08-13,0.007996379252811065
2009-08-14,-0.008286418084599604
2009-08-17,-0.024521970061704607
2009-08-18,0.014095942078328413
2009-08-19,0.0024103045942151687
2009-08-20,0.01035378780995276
2009-08-21,0.015562379472276002
2009-08-24,-0.0019367821406718578
2009-08-25,0.0025496375696396293
2009-08-26,-0.0006714731353908656
2009-08-27,0.0026563368307778623
2009-08-28,0.0042029197081768655
2009-08-31,-0.005860025657277486
2009-09-01,-0.018378889723309536
2009-09-02,-0.00043104481543560814
2009-09-03,0.010608796582045164
2009-09-04,0.012681474630601888
2009-09-08,0.011646279485329486
2009-09-09,0.004062574049298416
2009-09-10,0.010182485044317355
2009-09-11,-0.0008019021260293295
2009-09-14,0.005865848286478004
2009-09-15,0.007534276813684054
2009-09-16,0.014986240787781283
2009-09-17,-0.0024988341140751813
2009-09-18,-0.0022006001237265538
2009-09-21,-0.0005449111845851743
2009-09-22,0.008895528418874483
2009-09-23,-0.006358579118339401
2009-09-24,-0.0074537977801174314
2009-09-25,-0.006915322590174359
2009-09-28,0.014538354613182232
2009-09-29,-0.0028104980242420786
2009-09-30,-0.0010803111057428349
2009-10-01,-0.026629599879159322
2009-10-02,-0.0021026179247576036
2009-10-05,0.010886394507115179
2009-10-06,0.013262474085815129
2009-10-07,0.004111489988982986
2009-10-08,0.0047964606727394525
2009-10-09,0.0013119815231653444
2009-10-12,0.0028876518507893853
2009-10-13,-3.896752402324007e-05
2009-10-14,0.008188822978926516
2009-10-15,-0.0002790711269685592
2009-10-16,-0.009537386180381356
2009-10-19,0.005637298618406849
2009-10-20,0.0019936211817140575
2009-10-21,-0.0033728035973195607
2009-10-22,0.003452013228831395
2009-10-23,-0.003400348502238701
2009-10-26,-0.007798064702945039
2009-10-27,-0.005784843100825501
2009-10-28,-0.020436856133428213
2009-10-29,0.018264140703766297
2009-10-30,-0.0245401749209319
2009-11-02,0.007003796547448877
2009-11-03,0.000807300151847054
2009-11-04,7.945913167185751e-05
2009-11-05,0.01572088039129277
2009-11-06,0.01100987902186968
2009-11-09,0.0158348091501774
2009-11-10,-0.002207100117749671
2009-11-11,0.005687294315989507
2009-11-12,-0.005565462657810554
2009-11-13,0.0024117099203216003
2009-11-16,0.010459961293729258
2009-11-17,0.003440180561807496
2009-11-18,-0.0022535648259086392
2009-11-19,-0.01355407074274343
2009-11-20,-0.0030124251212408936
2009-11-23,0.011464514875157025
2009-11-24,-0.0009286489316828409
2009-11-25,0.00230889598519742
2009-11-27,-0.012542953318194978
2009-11-30,0.005357831586877333
2009-12-01,0.0056557724328611635
2009-12-02,0.001691621864041892
2009-12-03,-0.003920210205037268
2009-12-04,0.000769558003607757
2009-12-07,0.005046532350325369
2009-12-08,-0.010176029825769884
2009-12-09,0.005835357656777125
2009-12-10,-0.00039059997218864674
2009-12-11,-0.0012390382338878653
2009-12-14,0.009468143413483579
2009-12-15,-0.004923186536731708
2009-12-16,0.009563726401583511
2009-12-17,-0.008638457024294933
2009-12-18,0.0070220796166144085
2009-12-21,0.006572520200895593
2009-12-22,0.004057561320114132
2009-12-23,0.003021062622027301
2009-12-24,0.006060364914842305
2009-12-28,-0.0005464047612444286
2009-12-29,-0.0007931680961651353
2009-12-30,0.0030179094677982975
2009-12-31,-0.004598661691442203
2010-01-04,0.012994770546041111
2010-01-05,0.005124247275164302
2010-01-06,-0.0005075492274654979
2010-01-07,0.003950590572623196
2010-01-08,0.0043001610788618565
2010-01-11,-0.00266935952252889
2010-01-12,-0.010117861554049722
2010-01-13,0.006772834771606555
2010-01-14,0.0019705662939818705
2010-01-15,-0.010189992343498561
2010-01-19,0.009210398677356605
2010-01-20,-0.006558843325224123
2010-01-21,-0.018950228078613646
2010-01-22,-0.020153924870855062
2010-01-25,0.007218397903316991
2010-01-26,-0.003006721155483115
2010-01-27,0.005337469371456305
2010-01-28,-0.012525057598671908
2010-01-29,-0.014553794709469797
2010-02-01,0.016372429679045567
2010-02-02,0.010052666679544726
2010-02-03,0.00013996461533461306
2010-02-04,-0.029035191855352277
2010-02-05,0.003427330689678936
2010-02-08,-0.006729426406056772
2010-02-09,0.006110377704202158
2010-02-10,-3.990695613090651e-06
2010-02-11,0.011318275254349012
2010-02-12,0.0005787023187411198
2010-02-16,0.015905310925444685
2010-02-17,0.002582609904768299
2010-02-18,-0.0006815772933512352
2010-02-19,-0.0013729821142955453
2010-02-22,-0.0003760280457008839
2010-02-23,-0.011432598348664745
2010-02-24,0.009068002976603822
2010-02-25,-0.00029402607704560657
2010-02-26,0.005808217179337113
2010-03-01,0.008076755108223862
2010-03-02,0.0004104757108015572
2010-03-03,1.0682748168445666e-05
2010-03-04,0.002842062312238821
2010-03-05,0.011897833949622154
2010-03-08,-0.0030011500262388953
2010-03-09,0.006811777947019443
2010-03-10,0.002946552559064364
2010-03-11,-6.222436859860276e-05
2010-03-12,0.0032508189388963955
2010-03-15,-0.0008179289736569652
2010-03-16,0.011152422169559558
2010-03-17,0.004512979069293929
2010-03-18,-0.002484594693480335
2010-03-19,-0.006150563028043131
2010-03-22,0.003701015209729206
2010-03-23,0.008376897663203854
2010-03-24,-0.005224487343826695
2010-03-25,-0.0017841657968922855
2010-03-26,0.0019849860195159078
2010-03-29,0.003383756294416448
2010-03-30,0.0014490416247762616
2010-03-31,-0.002587938411734133
2010-04-01,0.0027206950123984572
2010-04-05,0.006025616535885439
2010-04-06,0.0011215256491188105
2010-04-07,0.0005218910396734652
2010-04-08,0.0020818365827742734
2010-04-09,0.004899475958619773
2010-04-12,0.0028013728958856455
2010-04-13,0.0031469726221600267
2010-04-14,0.01039132541851032
2010-04-15,0.004124407381544446
2010-04-16,-0.01723531265417921
2010-04-19,0.000155622402798717
2010-04-20,0.005800744468427169
2010-04-21,0.0034783413162351173
2010-04-22,0.0017925195311720894
2010-04-23,0.0038866473171645065
2010-04-26,-0.0012178806608517299
2010-04-27,-0.014810788802668633
2010-04-28,0.003921445163341908
2010-04-29,0.0113950011382331
2010-04-30,-0.016186427686790836
2010-05-03,0.009053695397904677
2010-05-04,-0.019676753453780223
2010-05-05,-0.0069101006191720415
2010-05-06,-0.019792556531007376
2010-05-07,-0.015995671811896203
2010-05-10,0.03014702618568545
2010-05-11,9.272853411606593e-05
2010-05-12,0.012270844203647277
2010-05-13,-0.008482312765159742
2010-05-14,-0.01962255404594272
2010-05-17,-0.0018017223908228374
2010-05-18,-0.00821409368135914
2010-05-19,-0.005284164836957157
2010-05-20,-0.029285128550635725
2010-05-21,0.012597124107460904
2010-05-24,-0.009370767625449543
2010-05-25,0.002673152408536966
2010-05-26,-0.004990711922984487
2010-05-27,0.025656749945791684
2010-05-28,-0.007075673912320005
2010-06-01,-0.011494144696938319
2010-06-02,0.014928620558746832
2010-06-03,0.001171490388044871
2010-06-04,-0.022058980118867078
2010-06-07,-0.012606236040922437
2010-06-08,0.0004976653383267139
2010-06-09,-0.010074441462135602
2010-06-10,0.017168315462487073
2010-06-11,0.007833666553979459
2010-06-14,-0.006617306225687128
2010-06-15,0.020596563374129732
2010-06-16,0.0020197157239759387
2010-06-17,0.007571592481507954
2010-06-18,0.004729850654332598
2010-06-21,-0.007066841948493174
2010-06-22,-0.008673057400461296
2010-06-23,-0.0037889959975021506
2010-06-24,-0.014698551421060517
2010-06-25,0.0014157035017301834
2010-06-28,-0.002960087603240204
2010-06-29,-0.026450463408960356
2010-06-30,-0.00822071968984326
2010-07-01,-0.007116618399318983
2010-07-02,-0.003797109593530903
2010-07-06,0.004578728155548957
2010-07-07,0.02546440407760252
2010-07-08,0.0006778128820811918
2010-07-09,0.004686508403289375
2010-07-12,0.002770733059997669
2010-07-13,0.009647304579077823
2010-07-14,0.0027056777098671964
2010-07-15,-0.002133953016481315
2010-07-16,-0.02265909137392598
2010-07-19,0.004386145070567971
2010-07-20,0.013429916638114726
2010-07-21,-0.008593493002418566
2010-07-22,0.014857352830383593
2010-07-23,0.0028853713658194198
2010-07-26,0.006829435608979985
2010-07-27,-0.0007335909223772207
2010-07-28,-0.006904556524809778
2010-07-29,-0.00988983340833686
2010-07-30,0.0015239880548145737
2010-08-02,0.012087939517625448
